CustomerID,FirstName,LastName,DOB,Province,MonthlyIncome,EmploymentStatus,CreditScore
CUST002251,Kevin,Martinez,26/03/1956,KwaZulu-Natal,81647.52,Retired,487.0
CUST002252,Daniel,Smith,02-25-2002,Eastern Cape,8469.37,Retired,550.0
CUST002253,Michele,Clark,1986-09-13,Northern Cape,36443.99,Unemployed,407.0
CUST002254,Debra,Graham,1985-08-14,North West,22943.77,Unemployed,424.0
CUST002255,Kristy,Lee,01-04-1970,,57629.3,Retired,478.0
CUST002256,Steven,Wells,1956-08-12,Northern Cape,57949.6,Retired,674.0
CUST002257,Gabriel,Hernandez,04-16-1989,Free State,8125.15,Employed,478.0
CUST002258,Tamara,Ruiz,1996-11-01,Limpopo,83177.0,Employed,650.0
CUST002259,Brenda,Harris,11-25-1982,Gauteng,58477.28,Retired,516.0
CUST002260,Martha,Williams,12 Dec 1955,Northern Cape,69290.71,Employed,
CUST002261,Crystal,Marquez,01/08/2002,Mpumalanga,58166.41,Retired,398.0
CUST002262,Melinda,Mclaughlin,1984-03-02,KwaZulu-Natal,80234.46,Retired,713.0
CUST002263,Angela,Roberts,19 Dec 1978,Mpumalanga,81368.73,Employed,468.0
CUST002264,Todd,Garza,01 Dec 1984,Eastern Cape,52956.34,Self-Employed,748.0
CUST002265,Erika,Velasquez,1978-12-26,North West,60483.96,Retired,730.0
CUST002266,Jennifer,Rice,28/10/1975,Free State,53010.74,Retired,636.0
CUST002267,Leslie,Brown,1998-06-04,Northern Cape,67743.84,Self-Employed,538.0
CUST002268,Robert,Kennedy,1979-04-26,KwaZulu-Natal,10074.87,Unemployed,797.0
CUST002269,Sheila,Reed,01-17-1989,Free State,41215.63,Retired,307.0
CUST002270,Andrew,Roberts,1964-10-16,KwaZulu-Natal,49681.62,Unemployed,745.0
CUST002271,Maurice,Hall,02-10-1966,North West,78830.26,Employed,729.0
CUST002272,Regina,Morgan,20 Jun 1984,Limpopo,84243.92,Unemployed,
CUST002273,Megan,Sandoval,11/11/1961,Limpopo,22257.56,Retired,578.0
CUST002274,Kelly,Dawson,21/08/2001,North West,13347.75,Unemployed,440.0
CUST002275,Marissa,Nunez,29 Oct 1990,Eastern Cape,8488.4,Retired,308.0
CUST002276,Laura,Marsh,02-08-1996,Western Cape,17468.73,Self-Employed,736.0
CUST002277,Christy,Campbell,1991-07-13,Limpopo,78251.29,Unemployed,702.0
CUST002278,Elizabeth,Anderson,02-21-1965,Mpumalanga,24465.1,Unemployed,599.0
CUST002279,Catherine,Garcia,07-15-1975,Free State,68232.42,Employed,705.0
CUST002280,Victoria,Torres,14/08/1965,Eastern Cape,80552.37,Retired,591.0
CUST002281,Brandon,Smith,11-07-1997,Mpumalanga,46828.88,Self-Employed,449.0
CUST002282,Michael,Moore,04-23-1995,Northern Cape,53237.82,Self-Employed,845.0
CUST002283,Patricia,Johnson,08-16-1958,Western Cape,,Retired,432.0
CUST002284,Ryan,Williamson,11/05/1961,Western Cape,65815.54,Unemployed,831.0
CUST002285,Jeffrey,Scott,11-26-1971,Mpumalanga,42545.72,Self-Employed,338.0
CUST002286,Michael,Williams,1997-09-12,Free State,39343.4,Employed,451.0
CUST002287,Joseph,Hernandez,10/09/1988,Gauteng,15885.53,Unemployed,409.0
CUST002288,Zachary,Caldwell,1989-06-22,Eastern Cape,41648.41,Unemployed,841.0
CUST002289,Sara,Kim,05 Jul 1977,Eastern Cape,31659.24,Retired,302.0
CUST002290,Meagan,Rodriguez,25 Aug 1960,Western Cape,53563.46,Unemployed,669.0
CUST002291,Cheryl,Casey,15/01/2001,Free State,36422.18,Employed,528.0
CUST002292,Madison,Williams,08-17-1960,Gauteng,28378.18,Retired,461.0
CUST002293,Crystal,Pitts,18/04/1999,Gauteng,20189.68,Self-Employed,571.0
CUST002294,Eric,Carter,1976-10-04,Gauteng,57894.5,Retired,816.0
CUST002295,William,Oconnor,01 May 1960,Northern Cape,7129.9,Unemployed,444.0
CUST002296,Deborah,Cook,03-07-1962,Mpumalanga,81720.7,Employed,798.0
CUST002297,Melinda,Gonzales,07-10-1975,Western Cape,19660.05,Self-Employed,626.0
CUST002298,Kayla,Sanchez,28/05/1994,Northern Cape,71694.57,Self-Employed,465.0
CUST002299,Matthew,Wagner,08-29-1959,Mpumalanga,19084.51,Self-Employed,503.0
CUST002300,Nathan,Fischer,16/11/1972,,5807.46,Employed,520.0
CUST002301,Elizabeth,Hernandez,1991-09-26,,20380.12,Retired,369.0
CUST002302,Robert,Perez,1994-01-19,Mpumalanga,33898.61,Retired,737.0
CUST002303,Robert,Ortiz,02 Aug 1977,Limpopo,29872.69,Employed,477.0
CUST002304,Melissa,Norton,12-06-1972,Eastern Cape,80295.75,Self-Employed,564.0
CUST002305,Anthony,Thomas,17/01/1956,,26303.69,Self-Employed,347.0
CUST002306,Linda,Acevedo,08-21-1959,North West,82762.54,Employed,393.0
CUST002307,Leroy,Holden,15/06/1963,KwaZulu-Natal,15158.42,Unemployed,359.0
CUST002308,Bryan,Malone,04 Apr 1987,Free State,48490.4,Employed,787.0
CUST002309,Darlene,Orr,05 May 1958,Limpopo,37820.56,Self-Employed,570.0
CUST002310,Crystal,Reeves,04-07-1987,Northern Cape,74727.97,Retired,451.0
CUST002311,April,Phillips,1974-11-11,KwaZulu-Natal,52703.17,Unemployed,694.0
CUST002312,Erin,Spencer,03-05-1970,Free State,62838.92,Self-Employed,797.0
CUST002313,Julia,Blankenship,12/12/1955,North West,80209.33,Employed,433.0
CUST002314,Joshua,Rose,1999-10-01,Western Cape,82263.83,Unemployed,725.0
CUST002315,Isabella,Griffin,1965-05-31,Western Cape,8483.44,Unemployed,336.0
CUST002316,Amy,Kramer,12/11/1986,KwaZulu-Natal,51814.43,Unemployed,663.0
CUST002317,Heidi,Barron,01-30-1993,Western Cape,18399.41,Retired,697.0
CUST002318,Richard,Gonzalez,15/01/1970,Eastern Cape,,Unemployed,453.0
CUST002319,Benjamin,Cook,16 May 1990,KwaZulu-Natal,30300.47,Retired,496.0
CUST002320,Jody,Martinez,2003-03-07,Northern Cape,20789.71,Unemployed,753.0
CUST002321,Justin,Davis,1982-01-19,Free State,46244.48,Unemployed,312.0
CUST002322,Adrienne,Sherman,1963-04-01,,34622.38,Unemployed,373.0
CUST002323,Anthony,Hogan,01-03-1984,Eastern Cape,40579.7,Self-Employed,706.0
CUST002324,John,Schroeder,10/06/1990,KwaZulu-Natal,52617.48,Self-Employed,574.0
CUST002325,Valerie,Rodriguez,11 Jun 1958,North West,18224.96,Self-Employed,317.0
CUST002326,Nathan,Sims,31 Jul 1972,Limpopo,15911.67,Employed,677.0
CUST002327,Brandon,Curtis,22/07/1961,KwaZulu-Natal,13920.56,Retired,523.0
CUST002328,Kenneth,Doyle,04-26-1977,Limpopo,60941.08,Retired,550.0
CUST002329,Tonya,Trujillo,15/01/2003,Mpumalanga,54605.05,Self-Employed,343.0
CUST002330,Ariana,Kline,1985-09-12,Limpopo,,Unemployed,399.0
CUST002331,Amanda,Larson,1972-05-20,Eastern Cape,65702.79,Unemployed,847.0
CUST002332,Justin,Glover,17/11/1989,KwaZulu-Natal,56210.48,Self-Employed,396.0
CUST002333,Emily,Klein,05/07/1980,Western Cape,28333.84,Employed,681.0
CUST002334,John,Murphy,10 Jul 1983,Northern Cape,44710.03,Employed,406.0
CUST002335,Mackenzie,Ward,1960-04-08,Northern Cape,49279.9,Unemployed,612.0
CUST002336,Jennifer,Poole,1959-07-02,Gauteng,18801.74,Retired,752.0
CUST002337,Bryan,Beasley,05 Jun 1978,Eastern Cape,46422.87,Retired,711.0
CUST002338,Sean,Wood,29 Oct 1980,Free State,14059.53,Self-Employed,522.0
CUST002339,Brianna,Stone,08/07/1974,Western Cape,62046.15,Self-Employed,483.0
CUST002340,Joseph,Porter,22/11/1975,Gauteng,9649.09,Unemployed,844.0
CUST002341,Scott,Galvan,1979-01-24,Free State,79981.7,Employed,392.0
CUST002342,Teresa,Colon,30 Jun 1962,KwaZulu-Natal,37203.23,Unemployed,839.0
CUST002343,David,Dawson,11/10/1961,Northern Cape,13426.94,Employed,524.0
CUST002344,Janet,Boyer,26 Mar 1961,,59899.21,Employed,
CUST002345,Jason,Kennedy,26/05/1991,KwaZulu-Natal,20068.04,Employed,303.0
CUST002346,Sherry,Wood,2001-04-03,Limpopo,26247.3,Self-Employed,301.0
CUST002347,Carolyn,Ortiz,15/05/1961,Mpumalanga,54083.53,Employed,361.0
CUST002348,Ashley,Williams,04 Dec 1962,KwaZulu-Natal,65381.06,Self-Employed,481.0
CUST002349,Nathan,Ritter,14/02/1970,Northern Cape,35521.84,Self-Employed,519.0
CUST002350,Todd,Moody,22 May 1962,Western Cape,55617.48,Retired,481.0
CUST002351,Brittany,Williams,1998-06-29,Eastern Cape,29028.58,Employed,376.0
CUST002352,Pamela,Lewis,19/11/1994,Eastern Cape,62210.15,Self-Employed,657.0
CUST002353,Tracy,Martinez,20 Apr 1972,Western Cape,30692.03,Employed,715.0
CUST002354,Monica,Butler,27 Jan 1983,North West,56876.73,Unemployed,
CUST002355,Ariel,Mccullough,1993-01-26,Free State,10542.36,Retired,719.0
CUST002356,Thomas,Cortez,1984-08-22,Limpopo,38229.44,Self-Employed,606.0
CUST002357,Kathleen,Wagner,10 Sep 1977,KwaZulu-Natal,5839.22,Self-Employed,700.0
CUST002358,Shannon,Cole,24 Feb 1997,Northern Cape,18250.6,Employed,441.0
CUST002359,Mark,Marsh,19/06/1987,Free State,52250.72,Self-Employed,651.0
CUST002360,Robert,Hall,07-19-1974,Mpumalanga,5227.11,Unemployed,439.0
CUST002361,Amber,Rubio,1998-04-16,North West,42751.95,Retired,733.0
CUST002362,Jill,Brewer,02-17-1997,Western Cape,50714.59,Employed,303.0
CUST002363,Jasmine,Armstrong,13 Oct 1993,Free State,44591.46,Unemployed,715.0
CUST002364,Jasmine,Hoffman,05/07/1961,Northern Cape,13559.84,Unemployed,769.0
CUST002365,Anita,Lee,04-07-1985,Eastern Cape,51312.76,Employed,689.0
CUST002366,Barbara,Brown,1982-12-09,Free State,5295.04,Retired,310.0
CUST002367,Jaime,Alvarez,13/08/1998,Western Cape,83920.11,Self-Employed,769.0
CUST002368,David,Mayer,12 Mar 1964,Free State,,Self-Employed,577.0
CUST002369,Andrew,Buchanan,05-05-1967,Limpopo,,Self-Employed,342.0
CUST002370,Janice,Clay,11-21-1976,Northern Cape,54317.78,Unemployed,408.0
CUST002371,Lindsay,Lawson,08 Nov 1974,,78999.07,Unemployed,313.0
CUST002372,Brady,Atkins,06/09/1956,Gauteng,62476.41,Retired,404.0
CUST002373,Samuel,Perry,10-30-1996,,82443.4,Unemployed,399.0
CUST002374,Logan,Scott,25/01/1961,North West,58029.8,Unemployed,742.0
CUST002375,Cory,Jackson,1962-06-25,Northern Cape,78075.44,Employed,843.0
CUST002376,Jonathan,Davis,17 Apr 1970,Gauteng,55297.38,Unemployed,425.0
CUST002377,Richard,Jackson,01-22-1985,Free State,82498.78,Employed,702.0
CUST002378,Mark,Johnson,05-17-1958,Mpumalanga,79294.61,Unemployed,468.0
CUST002379,Peter,Flores,1975-05-20,Mpumalanga,67138.56,Unemployed,746.0
CUST002380,Mario,Bennett,19/04/1995,Limpopo,66333.53,Self-Employed,427.0
CUST002381,David,Harris,09-02-1991,Eastern Cape,55633.78,Retired,330.0
CUST002382,Brenda,Vasquez,09-06-1991,North West,28937.71,Unemployed,681.0
CUST002383,Paul,Wilson,23 Jun 1958,Limpopo,72772.3,Self-Employed,
CUST002384,Steven,Russell,1978-10-22,KwaZulu-Natal,63156.66,Self-Employed,
CUST002385,Rick,Hall,07/02/1998,Mpumalanga,19379.21,Employed,783.0
CUST002386,Joseph,Richmond,21/12/1987,North West,38760.69,Self-Employed,654.0
CUST002387,John,Peters,04-04-1993,Northern Cape,19066.04,Self-Employed,654.0
CUST002388,Kevin,Russell,08-06-1959,Western Cape,83188.62,Unemployed,386.0
CUST002389,Cynthia,Harris,2002-01-10,Limpopo,47091.99,Unemployed,615.0
CUST002390,Nathaniel,Galloway,02-07-1993,North West,26174.22,Unemployed,519.0
CUST002391,Amanda,Henderson,27/04/1999,Free State,47078.41,Unemployed,414.0
CUST002392,Shannon,Smith,14 Nov 1977,Western Cape,28672.56,Retired,504.0
CUST002393,Maria,Roberts,24/03/2002,Gauteng,43810.6,Self-Employed,499.0
CUST002394,Aaron,Mahoney,17/09/1978,Mpumalanga,67894.98,Self-Employed,833.0
CUST002395,Carla,Franco,24/10/1973,Mpumalanga,45794.88,Self-Employed,369.0
CUST002396,Michael,Chen,28/08/1983,North West,20302.09,Retired,488.0
CUST002397,William,Williams,1991-01-18,Limpopo,40336.21,Unemployed,517.0
CUST002398,Anna,Turner,17/07/1974,North West,67632.04,Employed,664.0
CUST002399,David,Taylor,12 Apr 1982,Eastern Cape,74483.2,Retired,753.0
CUST002400,Joshua,Reynolds,13/11/1984,Mpumalanga,9757.0,Self-Employed,705.0
CUST002401,Susan,Flores,04-22-1988,Mpumalanga,39115.94,Unemployed,353.0
CUST002402,Matthew,Green,1991-09-12,Gauteng,47347.41,Retired,533.0
CUST002403,Shawn,Sanchez,02/10/2002,Limpopo,61193.88,Retired,834.0
CUST002404,Matthew,Stevens,05-05-1984,KwaZulu-Natal,35883.93,Unemployed,768.0
CUST002405,Allen,Holt,06 Aug 1986,KwaZulu-Natal,75085.76,Retired,636.0
CUST002406,Aaron,Alvarez,11-02-1998,Northern Cape,46224.17,Employed,483.0
CUST002407,Emily,Gutierrez,16 Jul 1998,North West,53540.82,Employed,440.0
CUST002408,Jacqueline,Farmer,25/05/1981,North West,41700.83,Unemployed,568.0
CUST002409,Kristin,Banks,1959-04-16,Free State,21091.91,Self-Employed,835.0
CUST002410,Anthony,Collier,1987-10-21,Western Cape,,Unemployed,744.0
CUST002411,Emily,Gomez,1994-07-31,Western Cape,53585.25,Employed,581.0
CUST002412,Maria,Howard,01-27-1964,Gauteng,6324.45,Self-Employed,407.0
CUST002413,Katrina,Terry,1955-12-21,Limpopo,49602.06,Retired,512.0
CUST002414,Steven,Mayer,11-27-1976,Western Cape,57387.93,Employed,775.0
CUST002415,Jeffrey,Smith,1969-01-22,Limpopo,,Employed,424.0
CUST002416,Sandra,Howard,1959-11-20,Gauteng,73540.74,Retired,614.0
CUST002417,Christina,Turner,01-08-1990,Limpopo,62742.31,Employed,843.0
CUST002418,Jim,Snyder,1972-12-28,Northern Cape,7938.68,Self-Employed,606.0
CUST002419,Juan,Conway,02 Jul 1989,Eastern Cape,77415.04,Retired,510.0
CUST002420,Jason,Gonzalez,24 Dec 1994,KwaZulu-Natal,10848.7,Retired,551.0
CUST002421,Randy,Kane,19/11/1982,Gauteng,54943.82,Retired,392.0
CUST002422,Troy,Arnold,03-29-1987,North West,11418.83,Retired,684.0
CUST002423,Ariel,Fleming,11 Sep 1982,KwaZulu-Natal,68083.24,Retired,597.0
CUST002424,Cameron,Anderson,1958-09-09,KwaZulu-Natal,77836.59,Self-Employed,
CUST002425,Jordan,Hudson,05/07/1966,Northern Cape,84739.86,Retired,304.0
CUST002426,Alexandra,Casey,10/10/1964,Free State,11117.65,Unemployed,370.0
CUST002427,Erica,Braun,30 Oct 1988,Western Cape,12939.87,Retired,631.0
CUST002428,Amanda,King,14/06/1982,Limpopo,70359.89,Retired,571.0
CUST002429,Shawn,Pace,05-02-1986,Western Cape,58376.94,Self-Employed,802.0
CUST002430,Sherry,Williams,2000-08-17,Free State,38285.72,Employed,569.0
CUST002431,Ryan,Carney,09-20-1968,North West,65275.72,Unemployed,516.0
CUST002432,Erin,Owens,01 Dec 1972,Gauteng,36871.62,Employed,477.0
CUST002433,Katherine,Stephenson,05-06-1966,Northern Cape,26204.6,Unemployed,414.0
CUST002434,Joshua,Fisher,10/02/1977,Limpopo,76366.91,Retired,426.0
CUST002435,Adam,Lee,30/06/1959,Gauteng,38697.87,Employed,408.0
CUST002436,Ashley,Johnson,12-18-1990,Gauteng,80742.44,Employed,819.0
CUST002437,Tiffany,Coleman,21 Feb 1959,North West,33411.11,Self-Employed,519.0
CUST002438,John,Martin,27 Jun 1970,,24711.05,Employed,312.0
CUST002439,Connie,Davis,1978-08-09,Limpopo,70985.32,Employed,490.0
CUST002440,Lindsey,Watkins,18 Aug 1985,KwaZulu-Natal,67895.71,Unemployed,369.0
CUST002441,Matthew,Wright,28/09/1960,Eastern Cape,53702.65,Unemployed,761.0
CUST002442,John,Peterson,1958-03-07,Free State,9835.92,Retired,578.0
CUST002443,Matthew,Bauer,09/11/2000,KwaZulu-Natal,84825.37,Employed,360.0
CUST002444,Kimberly,Harvey,03-30-1992,Western Cape,78849.55,Unemployed,
CUST002445,Colleen,Riley,03 Sep 1959,KwaZulu-Natal,83628.57,Retired,509.0
CUST002446,Bruce,Johnson,08-09-1970,Western Cape,72279.54,Self-Employed,
CUST002447,Melanie,Brown,08/09/1961,KwaZulu-Natal,13184.52,Employed,336.0
CUST002448,Samantha,Ramos,14 Jan 1970,Northern Cape,59847.15,Retired,312.0
CUST002449,Connie,Jones,03 Feb 1988,North West,18171.74,Self-Employed,335.0
CUST002450,Anita,Phillips,11-16-1973,Eastern Cape,69108.31,Employed,669.0
CUST002451,Cody,Walton,1966-10-03,Gauteng,42801.58,Employed,398.0
CUST002452,Carol,Keller,28/01/1956,Limpopo,,Retired,521.0
CUST002453,Patrick,Pope,1997-10-21,Eastern Cape,7285.89,Self-Employed,395.0
CUST002454,Christine,Morgan,27 Jul 2000,Gauteng,42545.43,Retired,807.0
CUST002455,Krista,Gibson,1971-04-27,Gauteng,24937.81,Unemployed,717.0
CUST002456,James,Garcia,19 Feb 1984,Western Cape,48546.19,Employed,785.0
CUST002457,Carlos,Clarke,10 Nov 1964,Free State,37268.52,Self-Employed,530.0
CUST002458,Ashley,Walsh,11-14-1967,KwaZulu-Natal,16110.09,Employed,447.0
CUST002459,Robert,Hardy,28/11/1976,Free State,15924.24,Employed,578.0
CUST002460,John,Robles,21 Jun 1958,North West,,Self-Employed,730.0
CUST002461,Larry,Graham,08-20-2001,Limpopo,78797.42,Employed,776.0
CUST002462,Karen,Collins,01-21-1998,,82639.3,Unemployed,667.0
CUST002463,Kimberly,Hernandez,05-20-1970,Western Cape,15078.77,Employed,627.0
CUST002464,Matthew,Wood,1955-12-15,KwaZulu-Natal,48009.65,Unemployed,848.0
CUST002465,Brenda,Gregory,04-26-1958,North West,68188.68,Retired,429.0
CUST002466,William,Conley,13 Oct 1996,Gauteng,44766.09,Retired,
CUST002467,Robert,Gonzalez,08/03/1965,North West,49377.96,Employed,333.0
CUST002468,Rebekah,Glover,18/12/1971,Western Cape,8010.77,Self-Employed,702.0
CUST002469,Elizabeth,Neal,13/09/2002,Eastern Cape,83361.62,Unemployed,822.0
CUST002470,Carol,Rivera,01 May 1983,Gauteng,13940.1,Retired,626.0
CUST002471,Sylvia,Jensen,31/08/1975,KwaZulu-Natal,5283.13,Self-Employed,504.0
CUST002472,Francis,Gibson,13 Jun 1993,KwaZulu-Natal,33422.01,Self-Employed,
CUST002473,Bobby,Robinson,1955-09-29,Gauteng,34840.72,Retired,764.0
CUST002474,Jeffrey,Hall,1985-07-07,,46447.93,Employed,424.0
CUST002475,John,Navarro,16 Apr 2001,,81373.07,Retired,455.0
CUST002476,Martin,Singh,03/06/1965,North West,41268.08,Retired,345.0
CUST002477,Jack,Fritz,12-24-1972,Free State,72332.94,Retired,791.0
CUST002478,Charles,Johnson,04 Feb 1961,Eastern Cape,6356.14,Unemployed,524.0
CUST002479,Kelly,Lee,1983-09-06,Western Cape,24167.64,Employed,835.0
CUST002480,Kathy,Williams,12-28-1956,Western Cape,49201.33,Unemployed,637.0
CUST002481,James,Thompson,01-24-1998,KwaZulu-Natal,19723.56,Employed,370.0
CUST002482,Jennifer,Morgan,03-08-1982,Eastern Cape,37594.82,Retired,556.0
CUST002483,Gregory,Smith,01-10-1996,Mpumalanga,16435.72,Employed,441.0
CUST002484,Renee,Smith,1988-02-01,KwaZulu-Natal,47895.53,Self-Employed,441.0
CUST002485,Nicholas,Cobb,22 Nov 1960,Free State,16517.99,Self-Employed,334.0
CUST002486,Sharon,Torres,1967-02-04,North West,30643.31,Self-Employed,667.0
CUST002487,Lisa,Guerrero,28/09/2000,Mpumalanga,81058.32,Retired,
CUST002488,Tiffany,Cuevas,1997-11-20,KwaZulu-Natal,84395.47,Self-Employed,639.0
CUST002489,Natalie,Jones,1962-07-02,Mpumalanga,55081.51,Unemployed,654.0
CUST002490,Sandra,Norton,10-07-1964,Mpumalanga,7052.43,Self-Employed,524.0
CUST002491,Nicholas,Brooks,06 May 1984,,11362.87,Self-Employed,769.0
CUST002492,Tiffany,Sanchez,1957-10-13,KwaZulu-Natal,77278.4,Retired,370.0
CUST002493,Christina,Lopez,08/04/1981,Gauteng,25791.6,Unemployed,311.0
CUST002494,Kristine,Murphy,14 Feb 1958,Mpumalanga,22563.26,Unemployed,619.0
CUST002495,Laura,Salas,1996-06-09,Free State,76453.61,Retired,524.0
CUST002496,Tanya,Blackwell,08-11-1965,Mpumalanga,6524.83,Unemployed,
CUST002497,Christopher,Ruiz,01 Jun 1987,Eastern Cape,29384.78,Unemployed,540.0
CUST002498,Calvin,Romero,18 Aug 1991,Western Cape,37491.5,Unemployed,403.0
CUST002499,Deanna,Hicks,02/07/1979,North West,19253.47,Employed,821.0
CUST002500,Steven,Morris,06 Jul 1973,Mpumalanga,79516.53,Self-Employed,433.0
CUST002501,Heather,Baldwin,1979-04-26,North West,37405.97,Unemployed,600.0
CUST002502,Joseph,Morales,1999-10-14,KwaZulu-Natal,55948.51,Employed,722.0
CUST002503,Brandy,Johnson,1966-02-07,Northern Cape,50032.84,Self-Employed,428.0
CUST002504,James,Roy,07-27-1974,Eastern Cape,29232.7,Retired,456.0
CUST002505,Kevin,Oneal,29/12/1982,Western Cape,55794.46,Unemployed,467.0
CUST002506,Selena,Brooks,29/12/1981,Gauteng,57623.95,Unemployed,390.0
CUST002507,Dennis,Miller,1976-11-26,North West,48509.51,Self-Employed,774.0
CUST002508,Michael,Silva,24 Nov 1977,Eastern Cape,31657.74,Unemployed,812.0
CUST002509,Christine,Simmons,04/01/1978,Western Cape,26816.81,Employed,714.0
CUST002510,Robert,Ballard,1970-10-14,Limpopo,70232.97,Self-Employed,393.0
CUST002511,Patrick,White,10-15-1966,Free State,64855.03,Self-Employed,553.0
CUST002512,Deanna,Howard,1959-07-10,Mpumalanga,53709.71,Retired,304.0
CUST002513,Megan,Hunt,18/06/1986,North West,61939.16,Retired,354.0
CUST002514,Kristi,House,16/04/1960,KwaZulu-Natal,60758.82,Retired,350.0
CUST002515,Charles,Johnson,03-07-1965,Gauteng,21393.46,Retired,419.0
CUST002516,James,Murphy,05 Feb 1970,Western Cape,42064.1,Retired,346.0
CUST002517,Lisa,Sutton,1968-09-27,Mpumalanga,17024.84,Unemployed,352.0
CUST002518,Janice,Bolton,06-29-2003,Western Cape,27434.08,Retired,836.0
CUST002519,Karen,Singh,05-12-1999,Gauteng,10701.83,Unemployed,528.0
CUST002520,Alan,Evans,14/01/1995,,78771.23,Retired,835.0
CUST002521,Krista,Powell,16 Jan 1975,KwaZulu-Natal,52698.92,Self-Employed,779.0
CUST002522,Bethany,Rios,23 Mar 1978,Western Cape,48978.25,Retired,458.0
CUST002523,William,Juarez,25/09/1962,Mpumalanga,43978.01,Self-Employed,796.0
CUST002524,Raymond,Perez,11/07/1991,Gauteng,38247.64,Employed,486.0
CUST002525,Thomas,Black,1993-04-17,Northern Cape,32827.79,Employed,315.0
CUST002526,Katherine,Sharp,09-18-1977,Free State,66326.61,Retired,490.0
CUST002527,Latoya,Edwards,1964-08-01,Mpumalanga,68042.03,Retired,660.0
CUST002528,Kayla,Wolfe,08-17-1965,Mpumalanga,6103.81,Unemployed,367.0
CUST002529,Shannon,Hansen,1973-07-21,Eastern Cape,83594.69,Self-Employed,391.0
CUST002530,Barbara,Anderson,2000-11-05,Mpumalanga,70787.84,Employed,791.0
CUST002531,Alec,Cochran,12/08/1995,Eastern Cape,83327.62,Unemployed,460.0
CUST002532,Matthew,Barnes,25/06/1988,Western Cape,74189.05,Unemployed,599.0
CUST002533,Richard,Osborne,16/05/1981,,77986.42,Employed,315.0
CUST002534,Mark,Johnson,06/04/1993,Gauteng,34148.23,Retired,673.0
CUST002535,Sandra,Hernandez,17 Apr 2001,Free State,68432.13,Unemployed,538.0
CUST002536,Mark,Soto,1984-07-05,,5874.62,Unemployed,810.0
CUST002537,Cathy,Camacho,13/08/2002,North West,69574.98,Employed,627.0
CUST002538,James,Myers,03-22-1981,Limpopo,78108.72,Employed,759.0
CUST002539,Jacob,Rodriguez,11-26-1982,Western Cape,52178.16,Retired,818.0
CUST002540,Shannon,Kline,01-16-1960,Free State,73253.6,Retired,464.0
CUST002541,Damon,Tran,08 Feb 1957,Gauteng,67834.81,Unemployed,586.0
CUST002542,Hannah,Burns,12 Jul 1964,North West,33327.3,Employed,771.0
CUST002543,Chad,Mccarty,10 Mar 1969,Western Cape,69343.47,Retired,844.0
CUST002544,Jesse,Keller,04/12/1958,North West,9426.72,Unemployed,614.0
CUST002545,Brian,Stone,1963-10-25,KwaZulu-Natal,28368.8,Unemployed,815.0
CUST002546,Michele,Jenkins,08 Feb 1963,KwaZulu-Natal,17540.81,Unemployed,703.0
CUST002547,Daniel,Herrera,10 Jul 1978,KwaZulu-Natal,19467.89,Unemployed,346.0
CUST002548,Casey,Friedman,13 Feb 1997,Free State,40348.22,Self-Employed,447.0
CUST002549,David,Harris,1976-04-24,Eastern Cape,21263.79,Retired,787.0
CUST002550,Jenna,Wells,18/07/1984,Limpopo,22039.99,Retired,353.0
CUST002551,Sheila,Matthews,1979-09-08,Free State,79858.18,Self-Employed,480.0
CUST002552,Gail,Hill,12-04-1955,Limpopo,25406.51,Employed,837.0
CUST002553,Douglas,Brown,24/09/1974,North West,38158.66,Unemployed,760.0
CUST002554,Lindsey,Fox,04-06-1999,Gauteng,59385.82,Retired,761.0
CUST002555,Natasha,Stevens,22 Mar 1983,Northern Cape,41801.56,Unemployed,560.0
CUST002556,Jo,Roberts,1997-11-08,Gauteng,67391.13,Self-Employed,788.0
CUST002557,Stephen,Graves,22 Sep 1989,KwaZulu-Natal,21102.48,Self-Employed,479.0
CUST002558,Kenneth,Austin,12/06/1994,North West,65806.93,Unemployed,801.0
CUST002559,Gregory,Wright,1998-10-07,North West,17732.72,Self-Employed,680.0
CUST002560,Jessica,Ellis,04-15-1999,Northern Cape,49053.45,Self-Employed,406.0
CUST002561,Isaac,Carroll,1974-06-16,Eastern Cape,69420.96,Self-Employed,723.0
CUST002562,Sonya,Allen,1997-05-09,Western Cape,76183.92,Retired,575.0
CUST002563,Joshua,Fuller,1969-07-30,Gauteng,6534.5,Retired,319.0
CUST002564,Sabrina,Wolfe,1990-03-30,Mpumalanga,40374.68,Unemployed,311.0
CUST002565,Jeff,Snyder,03-15-2003,Eastern Cape,37768.14,Unemployed,586.0
CUST002566,Angela,Carney,29/03/1959,Western Cape,39965.85,Retired,743.0
CUST002567,Daniel,Miranda,1971-03-20,Northern Cape,49807.14,Unemployed,566.0
CUST002568,Shannon,King,11-10-1979,Northern Cape,60759.91,Self-Employed,430.0
CUST002569,Steven,Jones,25/11/1988,North West,73824.91,Employed,696.0
CUST002570,Kara,James,1991-05-17,Free State,49838.59,Self-Employed,740.0
CUST002571,Melissa,Sanders,31 Jan 1956,Mpumalanga,70837.06,Self-Employed,611.0
CUST002572,Danny,Stark,08/04/1971,North West,64787.94,Employed,763.0
CUST002573,Kaitlyn,Washington,04 Nov 1958,Free State,38205.02,Unemployed,722.0
CUST002574,Amy,Allen,2001-03-02,KwaZulu-Natal,5323.48,Employed,475.0
